Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Fully_Paid,313126,Short_Term,750,1212276,2_years,Rent,Other,899.08,25.7,35,12,0,17632,728838,0,0
Not_Paid,65252,Short_Term,7050,1221168,6_years,Own_Home,Home_Improvements,12109.84,19,21,6,0,21508,92598,0,0
Not_Paid,166694,Short_Term,712,1218964,10+_years,Home_Mortgage,Debt_Consolidation,20224.55,30.2,32,9,0,119776,143572,0,0
Fully_Paid,762542,Short_Term,715,3292757,<_1_year,Home_Mortgage,Debt_Consolidation,34299.56,27.5,30,13,0,932881,1436402,0,0
Fully_Paid,99999999,Long_Term,652,861954,10+_years,Home_Mortgage,Other,21764.5,13.9,39,8,0,411958,560516,0,0
Fully_Paid,469260,Long_Term,742,1519772,2_years,Home_Mortgage,Debt_Consolidation,557.27,13.3,67,2,0,43453,282656,0,0
Not_Paid,329406,Short_Term,707,938809,3_years,Rent,Debt_Consolidation,15412.23,26.3,10,15,0,71820,230362,0,0
Fully_Paid,624492,Long_Term,606,4333995,6_years,Home_Mortgage,Buy_House,50202.18,28.8,11,13,0,2238580,5062552,0,0
Fully_Paid,111738,Short_Term,748,912589,10+_years,Rent,Debt_Consolidation,19468.73,17.7,38,6,0,75715,192236,0,0
Not_Paid,436260,Long_Term,7150,1092633,6_years,Home_Mortgage,Debt_Consolidation,26496.26,12.2,8,15,0,564509,905322,0,0
Not_Paid,123222,Short_Term,7380,950190,7_years,Rent,Debt_Consolidation,15282.27,13.7,13,18,0,244625,1156100,0,0
Not_Paid,153692,Short_Term,740,1516960,10+_years,Home_Mortgage,Home_Improvements,4740.5,14.1,40,6,0,116774,254628,0,0
Fully_Paid,774554,Long_Term,666,1758317,2_years,Home_Mortgage,Home_Improvements,26081.68,31,65,17,0,202407,778668,0,0
Not_Paid,178112,Short_Term,722,865260,10+_years,Rent,Debt_Consolidation,23434.22,15.2,30,5,0,145407,478302,0,0
Fully_Paid,187792,Short_Term,728,926725,3_years,Rent,Debt_Consolidation,1575.48,23.1,28,9,0,43453,66550,0,0
Fully_Paid,448404,Long_Term,725,1355403,10+_years,Home_Mortgage,Debt_Consolidation,9724.96,17,23,11,0,218196,295856,0,0
Fully_Paid,225148,Short_Term,729,777784,10+_years,Rent,Debt_Consolidation,6935.38,15.5,61,5,0,83961,207284,0,0
Fully_Paid,168278,Short_Term,719,1319398,10+_years,Home_Mortgage,Debt_Consolidation,24628.56,22.7,75,19,1,258837,930732,1,0
Fully_Paid,99999999,Short_Term,718,573876,<_1_year,Rent,Debt_Consolidation,6934.43,14.6,13,10,0,77596,113014,0,0
Fully_Paid,371404,Short_Term,687,870827,4_years,Home_Mortgage,Home_Improvements,22278.45,36.8,29,13,1,147497,313940,1,0
Fully_Paid,297044,Short_Term,711,754528,7_years,Home_Mortgage,Debt_Consolidation,24144.82,17.9,62,12,0,204212,543576,0,0
Fully_Paid,331628,Short_Term,723,1584733,10+_years,Rent,Debt_Consolidation,27996.88,14.2,51,12,0,25802,181016,0,0
Fully_Paid,192610,Short_Term,737,502436,6_years,Home_Mortgage,Debt_Consolidation,3240.83,15.3,22,5,0,88464,181918,0,0
Fully_Paid,49830,Short_Term,706,1115851,4_years,Rent,Other,9484.61,8,22,6,0,10184,46024,0,0
Fully_Paid,178596,Short_Term,701,1253278,10+_years,Own_Home,Other,8710.36,33,46,14,1,223288,611226,1,0
Fully_Paid,99999999,Long_Term,633,1789439,10+_years,Home_Mortgage,Debt_Consolidation,43393.91,16.5,12,8,0,531297,775764,0,0
Fully_Paid,79442,Short_Term,746,1029078,5_years,Home_Mortgage,Debt_Consolidation,19295.26,23.8,18,10,0,234973,516274,0,0
Not_Paid,186934,Short_Term,726,797677,4_years,Own_Home,Debt_Consolidation,18413.09,15.4,73,6,0,279699,358644,0,0
Fully_Paid,133936,Short_Term,731,886844,1_year,Own_Home,Debt_Consolidation,19880.27,31.9,16,14,0,51699,630234,0,0
Fully_Paid,359854,Long_Term,707,2661045,10+_years,Home_Mortgage,Debt_Consolidation,36145.98,20.1,18,11,0,719435,922526,0,0
Fully_Paid,33418,Short_Term,693,750329,10+_years,Home_Mortgage,Medical_Bills,6940.7,10,12,5,2,27911,82478,0,0
Fully_Paid,503778,Long_Term,725,2082457,10+_years,Home_Mortgage,Debt_Consolidation,28633.76,33,68,10,0,444619,643522,0,0
Fully_Paid,377652,Short_Term,744,1747278,10+_years,Home_Mortgage,Debt_Consolidation,20384.91,19.8,42,8,0,159334,206844,0,0
Not_Paid,219648,Short_Term,736,970273,7_years,Rent,Other,14796.63,10.6,16,12,0,96520,507980,0,0
Fully_Paid,110638,Short_Term,669,533349,1_year,Rent,Other,4262.27,12.8,4,2,0,1349,11066,0,0
Fully_Paid,99999999,Short_Term,742,2141623,10+_years,Rent,Debt_Consolidation,18739.13,28,9,10,0,359727,520652,0,0
Not_Paid,424094,Short_Term,7340,747460,3_years,Rent,Other,14264.06,18.9,26,8,0,267406,367730,0,0
Not_Paid,167838,Short_Term,735,2029314,10+_years,Home_Mortgage,Other,17587.35,13.9,61,12,0,199557,232694,0,0
Not_Paid,516604,Short_Term,747,1260194,10+_years,Own_Home,Debt_Consolidation,8663.81,11.1,37,5,0,209722,307780,0,0
Fully_Paid,179982,Short_Term,720,816031,4_years,Rent,Debt_Consolidation,17204.69,19.7,21,12,3,135603,474364,1,2
Fully_Paid,193644,Short_Term,736,1207830,3_years,Rent,Debt_Consolidation,13084.92,10.9,28,10,0,247665,715132,0,0
Fully_Paid,99999999,Short_Term,745,844493,3_years,Rent,Debt_Consolidation,12174.63,7.1,34,9,0,73796,171578,0,0
Not_Paid,213334,Short_Term,6880,918840,10+_years,Home_Mortgage,Home_Improvements,5972.46,12.9,23,8,0,137636,310046,0,0
Fully_Paid,552486,Short_Term,748,1068788,5_years,Home_Mortgage,Debt_Consolidation,10776.99,15.8,3,5,0,253175,672342,0,0
Not_Paid,401698,Short_Term,718,1439668,10+_years,Home_Mortgage,Debt_Consolidation,39350.71,35.5,21,24,0,1402276,1691338,0,0
Fully_Paid,99999999,Long_Term,603,1504154,9_years,Home_Mortgage,Debt_Consolidation,28077.63,32.2,22,13,0,1502520,1933052,0,0
Fully_Paid,89914,Short_Term,692,3203343,1_year,Rent,Debt_Consolidation,25306.48,28,3,8,0,220248,303600,0,0
Not_Paid,607750,Short_Term,7250,1167436,9_years,Own_Home,Debt_Consolidation,11868.92,14.8,51,10,0,345325,553784,0,0
Fully_Paid,270358,Long_Term,694,2443514,10+_years,Rent,Debt_Consolidation,43983.48,20.5,9,10,0,65892,83380,0,0
Fully_Paid,334730,Long_Term,714,1445387,5_years,Rent,Debt_Consolidation,21680.71,23,58,17,0,224865,784256,0,0
Not_Paid,189398,Short_Term,746,1401744,6_years,Rent,Debt_Consolidation,18339.56,18.9,21,12,2,63099,468292,2,0
Fully_Paid,532268,Short_Term,724,2873085,10+_years,Rent,Debt_Consolidation,17741.25,17.7,69,8,1,116660,197494,1,0
Fully_Paid,381062,Short_Term,742,1258351,7_years,Rent,Debt_Consolidation,21811.24,9.6,22,10,0,37886,253572,0,0
Fully_Paid,304920,Short_Term,704,1534896,10+_years,Home_Mortgage,Home_Improvements,4515.16,16.8,72,8,2,128478,531256,1,1
Fully_Paid,267124,Short_Term,747,1537936,4_years,Home_Mortgage,Debt_Consolidation,22300.11,25.1,8,9,0,352545,478566,0,0
Fully_Paid,99999999,Short_Term,692,1230440,10+_years,Own_Home,Debt_Consolidation,15892.93,19.7,20,11,0,563217,749584,0,0
Fully_Paid,29282,Short_Term,739,706496,7_years,Home_Mortgage,Debt_Consolidation,4715.99,23,52,6,0,61978,159148,0,0
Fully_Paid,311388,Short_Term,745,864405,10+_years,Home_Mortgage,Debt_Consolidation,4646.26,35,7,11,0,60838,148940,0,0
Fully_Paid,266618,Short_Term,724,1036165,10+_years,Rent,Debt_Consolidation,11829.4,18,62,10,1,113278,252252,1,0
Fully_Paid,99999999,Short_Term,728,1286053,4_years,Home_Mortgage,Other,27436,13,58,10,0,100909,155804,0,0
Not_Paid,133804,Short_Term,7200,598823,10+_years,Own_Home,Debt_Consolidation,14022.38,19.4,70,19,0,133513,548218,0,0
Fully_Paid,33550,Short_Term,721,1293881,10+_years,Own_Home,Home_Improvements,19408.12,25.1,42,8,0,34770,181302,0,0
Fully_Paid,263054,Short_Term,709,1741787,10+_years,Rent,Debt_Consolidation,32527.62,26,15,9,0,350930,541794,0,0
Fully_Paid,44000,Short_Term,689,691733,10+_years,Rent,Other,6974.9,34.1,35,5,0,826424,2441076,0,0
Not_Paid,67408,Short_Term,729,620958,<_1_year,Rent,Other,7296.19,11.9,22,10,0,19437,363110,0,0
Fully_Paid,268092,Short_Term,750,1196259,10+_years,Own_Home,Debt_Consolidation,11962.59,23.9,75,8,0,168226,839630,0,0
Not_Paid,178552,Short_Term,7190,1560907,10+_years,Rent,Other,14958.89,15,7,6,0,56202,241890,0,0
Fully_Paid,328130,Short_Term,723,2078087,10+_years,Home_Mortgage,Debt_Consolidation,26149.32,16.5,65,14,0,253099,478852,0,0
Fully_Paid,404910,Short_Term,690,3496950,10+_years,Rent,Debt_Consolidation,34823.77,20.3,33,8,0,259616,319462,0,0
Fully_Paid,404712,Short_Term,703,1067990,1_year,Rent,Debt_Consolidation,20024.86,30.5,47,12,1,311524,456610,1,0
Not_Paid,392546,Short_Term,742,1252499,1_year,Rent,Debt_Consolidation,19413.82,15.7,60,14,0,379145,649418,0,0
Fully_Paid,672210,Long_Term,690,2031917,10+_years,Home_Mortgage,Debt_Consolidation,24382.89,25.5,73,13,0,316654,569316,0,0
Not_Paid,139788,Short_Term,740,2074952,10+_years,Home_Mortgage,Debt_Consolidation,22305.81,28.5,2,32,0,230584,1768162,0,0
Fully_Paid,383130,Short_Term,687,1070498,10+_years,Home_Mortgage,Debt_Consolidation,25067.65,12,44,12,2,180519,403524,0,0
Fully_Paid,119746,Short_Term,711,1071733,10+_years,Home_Mortgage,Debt_Consolidation,9743.96,26,31,11,0,183369,226358,0,0
Fully_Paid,104500,Short_Term,725,752096,10+_years,Home_Mortgage,Debt_Consolidation,15668.54,13.8,62,6,0,467286,583660,0,0
Fully_Paid,99999999,Short_Term,738,681492,1_year,Rent,Debt_Consolidation,13061.93,15.6,12,13,0,77311,160160,0,0
Fully_Paid,153604,Short_Term,745,379012,<_1_year,Rent,Other,5274.59,13,75,17,0,188689,335610,0,0
Fully_Paid,193930,Short_Term,743,792566,10+_years,Home_Mortgage,Debt_Consolidation,8652.22,15.2,48,4,0,69217,163900,0,0
Fully_Paid,176748,Short_Term,746,1083741,2_years,Rent,Debt_Consolidation,13365.93,17.3,33,6,0,158935,267498,0,0
Fully_Paid,225346,Short_Term,733,912266,1_year,Rent,Debt_Consolidation,24023.03,17.7,43,8,1,70091,315832,1,0
Fully_Paid,427724,Long_Term,713,1258579,2_years,Home_Mortgage,Debt_Consolidation,17829.98,23.4,11,10,1,162583,303160,0,0
Not_Paid,214918,Short_Term,741,2049454,10+_years,Home_Mortgage,Debt_Consolidation,38256.31,17.7,20,15,0,620103,896412,0,0
Not_Paid,538560,Short_Term,740,2131800,1_year,Home_Mortgage,Debt_Consolidation,50097.3,17.5,40,8,0,1890215,4368606,0,0
Not_Paid,312620,Short_Term,694,2024906,10+_years,Rent,Debt_Consolidation,20586.69,29,22,11,0,554857,883740,0,0
Fully_Paid,250690,Short_Term,740,1975202,10+_years,Home_Mortgage,Debt_Consolidation,21068.91,24.5,24,12,0,247266,327580,0,0
Not_Paid,659252,Long_Term,708,1317251,10+_years,Home_Mortgage,Debt_Consolidation,27223.2,25.2,41,27,0,386992,711260,0,0
Not_Paid,258500,Short_Term,744,930240,<_1_year,Rent,Debt_Consolidation,22558.32,18.5,30,16,0,281637,1203356,0,0
Fully_Paid,357126,Short_Term,723,841149,9_years,Rent,Debt_Consolidation,13037.8,14.5,56,12,0,140809,324786,0,0
Fully_Paid,266398,Long_Term,736,651871,3_years,Home_Mortgage,Debt_Consolidation,13363.46,17.4,52,12,0,266247,896192,0,0
Not_Paid,378004,Short_Term,732,1091303,1_year,Rent,Debt_Consolidation,25827.84,22.5,65,19,1,226556,427262,1,0
Not_Paid,194172,Short_Term,7090,857128,2_years,Home_Mortgage,Debt_Consolidation,19642.58,22.2,17,15,0,281618,412236,0,0
Fully_Paid,99999999,Long_Term,671,890682,10+_years,Rent,Debt_Consolidation,9649.15,16.3,50,9,1,183920,318318,1,0
Not_Paid,104808,Long_Term,684,3394692,2_years,Home_Mortgage,Other,33579.08,18.8,13,13,0,341525,633732,0,0
Fully_Paid,117106,Short_Term,688,702392,7_years,Home_Mortgage,Debt_Consolidation,11004.04,11.1,19,9,0,230280,455818,0,0
Fully_Paid,511940,Short_Term,699,1005689,10+_years,Home_Mortgage,Debt_Consolidation,14750.08,23.2,62,11,0,104956,300806,0,0
Fully_Paid,428054,Long_Term,723,883443,10+_years,Home_Mortgage,Debt_Consolidation,7126.33,27.2,2,16,0,259996,632456,0,0
Not_Paid,156442,Short_Term,729,675526,6_years,Home_Mortgage,Debt_Consolidation,9682.4,15.2,48,16,0,374908,812944,0,0
Not_Paid,106678,Short_Term,734,1322818,1_year,Rent,Debt_Consolidation,13558.97,17.4,57,4,0,108756,370370,0,0
Not_Paid,520234,Short_Term,666,2810955,3_years,Home_Mortgage,Debt_Consolidation,54813.67,16.5,43,12,0,1742129,3258816,0,0
Fully_Paid,269456,Short_Term,737,1581104,10+_years,Home_Mortgage,Home_Improvements,18709.68,21.7,11,12,0,238640,370392,0,0
Not_Paid,165220,Short_Term,7390,1027330,10+_years,Home_Mortgage,Debt_Consolidation,23799.97,14,51,13,1,91238,407902,1,0
Fully_Paid,186978,Short_Term,695,842517,1_year,Rent,Buy_House,18745.97,15.9,12,9,1,41572,60676,1,0
Not_Paid,206844,Long_Term,742,1969787,4_years,Home_Mortgage,Other,5597.4,16.6,9,6,0,2028877,0,0,0
Fully_Paid,218988,Long_Term,644,756504,2_years,Rent,Debt_Consolidation,14184.45,18.2,8,17,0,137579,683650,0,0
Fully_Paid,529980,Long_Term,694,1927170,2_years,Rent,Debt_Consolidation,22804.75,15.9,78,12,0,203300,561814,0,0
Fully_Paid,454520,Long_Term,719,2243064,5_years,Rent,Debt_Consolidation,33645.96,27.4,22,8,0,124336,196966,0,0
Not_Paid,215556,Short_Term,750,1861620,7_years,Home_Mortgage,Debt_Consolidation,26683.22,27.9,60,13,0,866571,1896774,0,0
Fully_Paid,701954,Short_Term,710,1856604,10+_years,Home_Mortgage,Home_Improvements,37905.57,15.3,65,5,0,31426,65802,0,0
Fully_Paid,73788,Short_Term,726,713431,9_years,Rent,Debt_Consolidation,18905.76,16.9,77,12,0,214358,467412,0,0
Fully_Paid,109032,Short_Term,741,1732439,1_year,Home_Mortgage,Business_Loan,32353.39,16.1,37,7,0,9652,172084,0,0
Not_Paid,109252,Short_Term,745,651035,2_years,Home_Mortgage,Debt_Consolidation,7215.82,13.8,7,14,1,25802,359876,1,0
Fully_Paid,549010,Long_Term,716,1232777,1_year,Home_Mortgage,Home_Improvements,15101.58,13.9,45,19,0,221331,1058992,0,0
Fully_Paid,130240,Short_Term,744,1330931,2_years,Home_Mortgage,Debt_Consolidation,13531.04,18.6,59,8,0,293094,475332,0,0
Fully_Paid,328064,Short_Term,749,2455427,1_year,Home_Mortgage,Debt_Consolidation,28646.68,18.5,70,12,0,441693,1408902,0,0
Fully_Paid,261712,Short_Term,721,1130082,1_year,Rent,Debt_Consolidation,12524.99,8.9,32,10,0,180804,244310,0,0
Fully_Paid,117326,Short_Term,751,1200800,<_1_year,Home_Mortgage,Business_Loan,3302.2,25,40,6,0,87058,586080,0,0
Fully_Paid,215974,Short_Term,738,1816647,9_years,Rent,Debt_Consolidation,33456.72,27.8,8,17,0,236835,310574,0,0
Fully_Paid,99999999,Long_Term,705,2308728,4_years,Home_Mortgage,Debt_Consolidation,33476.48,15.9,80,13,0,499681,628210,0,0
Fully_Paid,354530,Long_Term,722,2200732,9_years,Home_Mortgage,Debt_Consolidation,17404.19,25.5,7,11,0,424574,664334,0,0
Fully_Paid,535084,Long_Term,678,1501855,10+_years,Rent,Debt_Consolidation,28284.92,14.7,8,8,0,132430,372196,0,0
Fully_Paid,88198,Short_Term,711,952090,8_years,Home_Mortgage,Medical_Bills,18010.29,14.6,19,13,0,122531,293128,0,0
Fully_Paid,452848,Long_Term,679,1537480,10+_years,Home_Mortgage,Debt_Consolidation,26777.65,28.4,77,15,0,188062,311520,0,0
Not_Paid,495902,Long_Term,7200,1610801,10+_years,Rent,Debt_Consolidation,20000.92,33.3,54,6,0,195510,522830,0,0
Fully_Paid,517550,Short_Term,677,2957768,10+_years,Home_Mortgage,Debt_Consolidation,34014.37,17.6,63,14,1,175788,392920,1,0
Not_Paid,730884,Long_Term,661,1437217,10+_years,Home_Mortgage,Debt_Consolidation,33774.59,28.5,18,11,0,464664,696938,0,0
Fully_Paid,216194,Short_Term,704,914888,10+_years,Rent,Debt_Consolidation,13647.32,14,15,8,0,235030,360932,0,0
Fully_Paid,560230,Short_Term,714,3483612,10+_years,Home_Mortgage,Debt_Consolidation,34836.12,29.6,36,16,0,1668827,2768370,0,0
Fully_Paid,447920,Short_Term,712,1895516,<_1_year,Home_Mortgage,Debt_Consolidation,24325.89,15.7,51,24,0,344945,839080,0,0
Not_Paid,321860,Short_Term,740,741228,2_years,Home_Mortgage,Debt_Consolidation,18468.95,15,60,13,0,173489,367224,0,0
Fully_Paid,778932,Long_Term,716,3940182,1_year,Rent,Debt_Consolidation,68953.28,16.9,11,17,0,484557,843722,0,0
Fully_Paid,392986,Short_Term,725,1037058,7_years,Own_Home,Debt_Consolidation,19617.69,18.2,42,11,0,217360,643698,0,0
Fully_Paid,173624,Short_Term,747,1574454,10+_years,Home_Mortgage,Debt_Consolidation,8279.06,19.5,47,14,0,195073,1438756,0,0
Fully_Paid,418044,Long_Term,689,1551350,5_years,Rent,Debt_Consolidation,32319.95,31.9,70,19,0,403978,544522,0,0
Fully_Paid,66264,Short_Term,717,1144446,10+_years,Home_Mortgage,Other,19455.62,11.8,13,8,2,187644,223080,1,1
Fully_Paid,107316,Short_Term,724,463410,6_years,Rent,Home_Improvements,741.38,12.7,53,3,0,18544,87956,0,0
Fully_Paid,99999999,Short_Term,739,843638,10+_years,Home_Mortgage,Debt_Consolidation,21723.46,25.1,80,13,0,152684,745932,0,0
Not_Paid,537350,Long_Term,699,928150,10+_years,Home_Mortgage,Debt_Consolidation,16397.19,35.4,9,8,0,553394,1154560,0,0
Fully_Paid,112618,Short_Term,739,1264279,3_years,Rent,Debt_Consolidation,14223.02,14.3,43,11,1,58824,318252,1,0
Fully_Paid,769318,Long_Term,683,2847435,10+_years,Home_Mortgage,Debt_Consolidation,36067.51,19.1,23,16,0,746339,1099450,0,0
Fully_Paid,205700,Short_Term,720,1204619,10+_years,Rent,Debt_Consolidation,13953.41,14.4,51,10,3,71288,200816,3,0
Fully_Paid,99999999,Short_Term,691,1678023,3_years,Rent,Debt_Consolidation,17619.27,13.2,28,10,0,81434,402996,0,0
Fully_Paid,511676,Long_Term,685,2536082,8_years,Home_Mortgage,Debt_Consolidation,29334.1,23.3,18,11,0,995600,2328898,0,0
Fully_Paid,359744,Short_Term,744,1456350,7_years,Home_Mortgage,Debt_Consolidation,28156.1,16.5,31,12,0,391894,677270,0,0
Fully_Paid,48510,Long_Term,672,1237850,10+_years,Home_Mortgage,Home_Improvements,13203.48,14.5,71,9,0,82175,202862,0,0
Not_Paid,156024,Short_Term,6930,751773,6_years,Rent,Other,9146.79,17.7,42,9,0,190950,290532,0,0
Fully_Paid,574640,Long_Term,635,1241916,4_years,Home_Mortgage,Debt_Consolidation,7679.23,15.6,16,12,0,148561,437690,0,0
Fully_Paid,99999999,Short_Term,746,2675542,<_1_year,Home_Mortgage,Debt_Consolidation,17725.48,24.4,20,14,0,643834,2672032,0,0
Not_Paid,105578,Short_Term,7020,507566,10+_years,Rent,Debt_Consolidation,5836.99,16.8,25,6,0,61693,84854,0,0
Fully_Paid,524590,Short_Term,691,1139772,10+_years,Rent,Debt_Consolidation,27354.49,17.8,19,6,0,515375,644424,0,0
Fully_Paid,577148,Short_Term,742,1458915,10+_years,Home_Mortgage,Debt_Consolidation,21762.22,17.8,19,11,0,278217,439472,0,0
Fully_Paid,213950,Short_Term,719,656564,2_years,Rent,Debt_Consolidation,7386.25,20.2,26,18,1,74822,247544,0,0
Fully_Paid,337722,Long_Term,706,1808344,10+_years,Home_Mortgage,Debt_Consolidation,14647.67,26.7,2,5,0,139327,292776,0,0
Fully_Paid,99999999,Short_Term,668,1780775,10+_years,Rent,Debt_Consolidation,27453.48,38.8,39,11,0,732754,968550,0,0
Not_Paid,207768,Short_Term,747,1719690,6_years,Rent,Home_Improvements,35540.07,12,5,17,0,230356,398112,0,0
Fully_Paid,200024,Short_Term,725,1650663,10+_years,Home_Mortgage,Debt_Consolidation,32875.7,20.3,79,18,0,841529,1384086,0,0
Fully_Paid,73150,Short_Term,703,1123242,10+_years,Home_Mortgage,Home_Improvements,18159.06,11.1,78,6,1,26562,136708,1,0
Not_Paid,221892,Short_Term,716,1236045,7_years,Home_Mortgage,Debt_Consolidation,21115.84,18.5,19,12,4,599659,1000494,0,4
Fully_Paid,747934,Short_Term,711,1449377,9_years,Home_Mortgage,Debt_Consolidation,29953.69,14.5,61,9,0,172444,237116,0,0
Fully_Paid,99999999,Short_Term,726,1293178,2_years,Home_Mortgage,Debt_Consolidation,15625.79,20.8,16,20,0,134368,388938,0,0
Fully_Paid,66704,Short_Term,706,1152312,10+_years,Home_Mortgage,Other,14019.72,9,15,11,0,33383,104456,0,0
Fully_Paid,129492,Short_Term,746,1211535,10+_years,Home_Mortgage,Home_Improvements,8258.54,12.8,78,12,0,61845,967692,0,0
Fully_Paid,672826,Short_Term,738,1299543,8_years,Home_Mortgage,Debt_Consolidation,22742.05,15.8,33,14,0,334001,582450,0,0
Fully_Paid,395912,Long_Term,671,777100,3_years,Rent,Debt_Consolidation,15606.6,16.6,28,14,0,373521,714868,0,0
Fully_Paid,259534,Short_Term,714,1046026,6_years,Own_Home,Debt_Consolidation,11331.98,17.5,68,10,0,171171,272624,0,0
Fully_Paid,468424,Long_Term,691,1329221,10+_years,Home_Mortgage,Debt_Consolidation,24812.1,14.2,2,6,0,102087,402050,0,0
Fully_Paid,65406,Short_Term,719,1694610,8_years,Home_Mortgage,Home_Improvements,24854.28,20.3,70,11,1,119472,152680,1,0
Fully_Paid,291126,Short_Term,745,967005,3_years,Rent,Debt_Consolidation,10395.28,17.9,10,8,0,159220,777920,0,0
Fully_Paid,213774,Short_Term,711,967252,10+_years,Home_Mortgage,Debt_Consolidation,17571.77,15.6,16,9,1,152152,258324,1,0
Not_Paid,331100,Long_Term,7070,800641,8_years,Home_Mortgage,Debt_Consolidation,17347,12.5,59,7,0,157928,320276,0,0
Not_Paid,207966,Short_Term,736,1089061,10+_years,Home_Mortgage,Debt_Consolidation,18695.62,21.6,68,7,1,20729,143726,1,0
Fully_Paid,99999999,Short_Term,727,1004777,10+_years,Home_Mortgage,Debt_Consolidation,14904.36,15,77,7,0,308750,399454,0,0
Not_Paid,444664,Long_Term,718,2496182,10+_years,Rent,Debt_Consolidation,7176.49,15.7,25,11,0,19570,124476,0,0
Fully_Paid,119174,Long_Term,741,804593,4_years,Own_Home,Other,4512.5,13,16,11,0,9158,185878,0,0
Fully_Paid,301356,Short_Term,677,1067306,1_year,Rent,Debt_Consolidation,28728,12.9,81,12,0,404320,705056,0,0
Fully_Paid,43890,Short_Term,685,1194017,3_years,Home_Mortgage,Other,19999.59,14.9,80,10,0,188480,261052,0,0
Fully_Paid,65582,Short_Term,721,1321754,10+_years,Home_Mortgage,Buy_a_Car,24122.02,30,25,15,1,250211,482856,0,1
Fully_Paid,99999999,Short_Term,731,1706409,10+_years,Home_Mortgage,Debt_Consolidation,23747.53,16.3,29,8,0,240293,305096,0,0
Not_Paid,302236,Short_Term,737,581115,10+_years,Rent,Debt_Consolidation,7651.3,18,38,5,0,22363,67210,0,0
Not_Paid,172612,Short_Term,719,819869,8_years,Rent,Debt_Consolidation,7378.84,16.9,23,10,0,144514,360646,0,0
Fully_Paid,631400,Long_Term,690,2395425,5_years,Home_Mortgage,Business_Loan,21159.54,28.7,56,14,0,341164,965844,0,0
Fully_Paid,195228,Short_Term,722,483132,6_years,Home_Mortgage,Other,13326.03,11.9,55,24,0,127015,552948,0,0
Fully_Paid,99999999,Short_Term,737,814188,6_years,Home_Mortgage,Other,3093.96,15.3,8,10,0,69597,217778,0,0
Fully_Paid,99999999,Short_Term,740,745560,5_years,Rent,Debt_Consolidation,8636.07,6.9,36,8,0,87476,215952,0,0
Fully_Paid,219802,Short_Term,722,1119993,10+_years,Home_Mortgage,Debt_Consolidation,12133.21,16.1,36,16,1,460408,820160,1,0
Fully_Paid,99999999,Short_Term,709,1130766,10+_years,Home_Mortgage,Other,10553.74,34.9,11,10,0,502113,886270,0,0
Fully_Paid,99999999,Long_Term,712,780995,10+_years,Home_Mortgage,Debt_Consolidation,16986.57,18.4,31,11,4,38969,154550,0,4
Fully_Paid,109758,Short_Term,748,1232283,3_years,Home_Mortgage,Buy_a_Car,16687.13,29.1,18,15,0,297103,1782396,0,0
Fully_Paid,540056,Long_Term,700,3451388,3_years,Home_Mortgage,Debt_Consolidation,61837.21,17.6,34,15,0,766897,1009074,0,0
